Time	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16
601	0.6186655	0.436815	0.261693	-0.03528	0.188543	-0.030369	-0.490489	-0.259878	0.020799	-0.205786	0.603097	0.12872	0.381063	0.404663	0.177112	0.051429	-0.185837
602	0.396016	0.695244	0.553752	0.797716	0.705366	0.362074	0.633286	0.426466	0.526909	0.379694	-0.329341	-0.108654	-0.205808	0.101801	-0.034699	0.130995	0.041237
603	0.106672	-0.141965	-0.238702	0.13915	0.167607	0.134123	-0.011081	0.289475	0.173529	0.174842	0.104808	-0.024891	0.068568	-1.829753	0.228224	-0.128531	0.017642
604	0.196977	0.400802	0.786023	0.466062	0.69773	0.362364	0.195846	0.055533	0.1582	0.319296	0.134314	0.131658	0.056969	-0.08559	-0.023268	-0.059269	-0.871558
605	0.3186925	0.381818	0.287882	0.725294	0.787547	0.723514	0.807047	0.868543	0.809846	0.851206	0.293837	0.270359	0.127901	0.012692	0.177063	-0.178974	-0.013828
606	-0.349364	-0.372344	-0.588454	-0.148194	-0.389598	-0.058463	-0.165404	0.004851	0.11254	-0.271872	0.034324	0.336201	0.222047	0.195432	0.461803	0.339801	0.761054
607	0.0143375	-0.401638	-0.027571	-0.626094	-0.02783	0.262348	0.2507	0.253198	-0.014325	0.212728	-0.678218	0.423225	-0.163313	0.382944	-0.38615	0.715092	0.459753
608	0.521313	0.355561	0.407908	-0.382184	-0.346586	-0.447208	-0.453172	-0.435511	-0.329402	-0.567137	-0.266509	-0.407942	-0.151659	-0.654603	-0.401495	-0.285184	-0.404275
609	0.598478	0.472421	0.650057	0.346716	0.660291	0.552885	0.812481	0.445045	0.472934	0.405449	0.366946	0.041812	0.011229	-0.155037	-0.279198	-0.421193	-0.20844
610	0.1539255	-0.373445	-0.062466	-0.5235	0.212932	-0.183532	0.800326	-0.024148	-0.070687	0.019013	0.635972	-0.66941	0.310034	-0.004923	0.32373	0.083552	0.275574
611	-0.471151	-0.072639	-0.771407	0.295997	0.177902	0.268847	0.227685	0.327835	0.097751	0.115452	0.337437	0.231551	0.41139	0.267098	0.411024	-0.222051	-0.007692
612	0.0277005	-0.037782	-1.458848	0.154718	0.082167	0.257555	0.159783	0.120923	0.13857	0.077927	0.09496	0.39614	0.269991	0.330507	-0.075401	-0.141016	0.137817
613	-0.1030425	-0.412135	-0.198605	-0.805302	-0.480399	-0.254401	-0.318822	-0.335186	-0.169482	0.155896	0.507843	0.222292	0.065669	-0.201463	0.128641	0.172272	-0.17785
614	0.178741	0.180289	1.480487	1.055742	0.77439	0.198913	0.325551	0.311836	0.42148	-0.160959	-0.355893	0.375513	0.053217	-0.627839	-0.24407	-0.55409	0.172332
615	-0.1375685	-0.149308	-0.071838	0.213377	0.504665	0.652718	0.455639	0.599517	0.845066	0.862123	0.896732	0.594838	0.737985	0.501942	0.533206	0.348493	0.522826
616	-0.047482	-0.448201	-0.831646	0.325999	0.178025	0.005055	0.356888	0.581071	0.041005	0.215138	-0.082359	0.003839	0.173644	0.158392	0.135173	0.240416	0.349479
617	0.300659	-0.007865	0.463972	0.074683	0.056242	0.057056	0.140568	0.156724	0.388129	0.262973	-0.455144	-0.375281	-0.041472	0.544876	-0.439281	0.744091	-0.346791
618	-0.1767805	-0.294106	-0.513702	0.201047	-0.145551	0.223008	-0.046958	0.055863	-0.138216	-0.315382	-0.088959	0.435619	0.180791	-0.983411	-0.016691	-0.22926	-0.07482
619	0.158792	-0.558155	0.259074	0.235025	-0.680596	-0.455938	-0.297364	-0.452339	-0.097127	0.237304	-0.617832	-0.134855	0.131114	-0.049654	0.239175	-0.070333	0.041258
620	0.024223	-0.050486	-0.07664	-0.16596	-0.295811	0.064079	-0.303749	-0.324869	-0.048538	-1.462821	-0.265689	-0.153151	-0.279047	-0.419777	-0.147398	-0.391995	-0.144352
621	-0.4610425	-0.403036	-0.139919	0.118811	0.28693	0.186551	0.3628	0.200764	0.413686	0.044851	0.230573	0.573582	0.311695	0.501163	0.366632	0.306443	0.561806
622	0.280828	0.623825	1.097818	0.449248	0.688673	0.020625	0.014982	-0.299267	0.299214	0.311586	0.383323	-0.015201	0.018046	-0.345386	-0.077073	-0.489242	-0.3753
623	-0.155097	-0.442259	0.294527	-0.311377	-0.088736	0.047806	-0.007943	-0.343972	0.379001	-0.002755	-0.116181	0.453759	-0.108286	0.412942	-0.383352	0.490441	0.137354
624	0.263202	-0.105872	0.189923	-0.815947	0.030578	-0.142835	0.250989	-0.53866	0.182703	0.499474	0.408461	-0.36056	0.157038	-0.29061	0.206124	0.191462	0.004006
625	-0.074475	-0.327724	0.581984	0.113736	-0.130643	0.640798	-0.223601	-0.177005	-0.356873	-0.092933	0.053674	-0.333804	0.118551	-0.431732	0.042413	0.205742	-0.100501
626	-0.4668895	-0.190644	-1.528213	-0.142745	0.129009	-0.069078	0.516561	0.554395	0.150789	-0.175006	0.477928	0.112031	0.566156	0.160104	0.560104	0.112067	0.351352
627	-0.074141	0.095272	-0.016886	-0.119393	-0.156675	-0.031547	-0.200893	0.381124	0.287376	0.338539	0.339831	0.142008	-0.078999	-1.950293	0.109177	-0.203398	-0.051911
628	1.00313	0.231254	0.029068	0.100226	0.132438	-0.653243	-0.04417	0.002566	-0.036507	0.080405	0.238851	-0.457762	-0.010505	-0.040817	0.105191	-0.001972	0.258997
629	0.341	0.552215	0.269217	0.610573	0.201256	0.265402	0.1223	0.57858	0.154714	0.770374	-0.435853	-0.298411	-0.111697	-0.088882	0.108329	0.500953	-0.051312
630	-0.191739	0.240083	0.734129	0.121996	-0.060998	0.120394	0.247859	0.468722	-0.794881	0.236396	-0.435266	-0.029755	-0.136705	0.29678	0.192726	-0.206697	-0.666522
631	0.101637	0.004898	-1.045134	-0.202444	0.062675	-0.083919	-0.108827	-0.391839	0.269743	0.286991	0.110867	0.244022	-0.069026	0.13482	0.190577	0.299016	0.258165
632	0.347607	0.304866	0.796709	0.088264	-0.146643	0.255495	0.421283	0.287039	0.122553	0.204915	-0.897099	0.699059	0.140279	0.280594	0.200381	0.586051	0.225392
633	-0.231645	-0.030453	-2.285349	0.341424	-0.019052	0.3195	0.011085	0.231328	0.156319	0.330619	-0.040914	0.367419	0.132236	0.071788	0.26872	0.094498	0.027343
634	0.330715	0.158619	-0.366629	-0.061249	-0.11772	-0.222994	-0.205139	0.090645	-0.067801	0.095754	0.066656	-0.768892	-0.247685	-0.002841	0.104438	0.67234	0.271312
635	-0.2485425	0.384646	-0.085274	0.197683	0.182609	0.060642	-0.104948	0.356874	0.010508	-0.166978	0.121468	0.217118	-0.121703	0.770916	-0.553197	0.417673	-0.052383
636	0.036659	-0.121182	-0.233412	-0.462399	-0.535991	-0.476261	-0.015844	-0.087156	-0.014613	0.30921	0.595551	0.331885	-0.082807	-0.178332	-0.312872	0.077719	0.167848
637	0.3480075	0.291395	0.440145	0.239156	0.095333	-0.346525	-0.12113	-0.157721	0.33956	-0.325337	-0.170817	-0.694161	-0.76258	-0.784387	-0.419638	-0.577982	0.436889
638	-0.286332	0.246997	-1.419389	0.186399	0.112039	0.054337	0.087501	0.169739	-0.038762	0.070063	0.180732	0.167337	0.026108	0.10028	0.172858	0.066305	0.011999
639	0.063585	0.264665	0.428404	0.075436	0.08248	0.175372	-0.071346	0.094155	0.108399	0.385677	0.968761	0.009407	0.135879	-0.426304	-0.162481	-0.230157	-0.265716
640	-0.163104	0.097594	-1.186431	0.044428	0.344601	0.08508	0.16123	0.438636	-0.006549	0.000421	0.115274	0.232873	0.404448	0.236757	0.094063	-0.314901	-0.035368
641	0.5161895	0.433522	0.142335	-0.059349	-0.198669	-0.039676	-0.088882	0.108258	-0.058924	-0.145533	0.252811	0.137903	-0.117252	-0.204528	-0.874465	0.120076	0.036818
642	-0.1432485	0.460185	0.303613	0.167776	-0.344154	-0.031069	0.256348	0.093198	0.082869	0.254784	0.105777	0.266499	0.096652	-0.276706	-0.136962	-0.828758	-0.472131
643	-0.0847735	-0.144932	-1.052323	0.197973	0.127839	0.122003	-0.152991	0.395008	0.32833	-0.191157	0.29371	0.451085	-0.055962	0.383463	0.221134	-0.253365	0.190592
644	-0.4337805	-0.105086	-0.835734	0.260336	0.163442	0.253724	0.440356	0.435257	0.123486	0.085521	0.406937	0.463613	0.189705	0.302773	0.178039	0.142646	0.051024
645	0.248242	-0.070367	0.289202	0.74863	0.296243	0.041485	0.470811	-0.176874	0.154995	0.372554	0.762236	-0.155936	0.034764	0.281938	-0.355191	0.427089	-0.214024
646	0.2755655	0.741937	0.241446	0.495989	-0.13808	0.19293	-0.139314	-0.29554	-0.631868	-0.315413	0.665067	0.169845	0.301016	0.193319	0.193552	-0.085832	0.01589
647	-0.2212095	-0.005798	-0.927604	-0.414029	0.202463	-0.144688	0.164159	-0.151828	-0.127208	-0.10022	0.075098	0.151304	0.334304	0.301915	0.372968	0.254622	0.187848
648	-0.1814465	-0.184339	-1.876566	-0.254086	0.294392	0.069585	-0.244278	-0.188284	0.088073	0.084122	-0.831232	-0.265425	0.314566	0.095973	0.136921	0.116243	0.061052
649	-0.255313	-0.231639	-0.097368	-0.240344	-0.087078	-0.089017	-0.121379	0.053774	0.088	-0.018635	0.094456	0.037167	0.170044	-1.356575	0.065096	-0.132708	0.069953
650	-0.415809	-0.259205	-0.137484	0.44996	0.037331	-0.338161	-0.001433	-0.113547	-0.112049	0.183705	0.189146	0.551596	-0.205311	-0.32083	-0.757476	0.193077	-0.698363
651	-0.51984	-0.407505	-1.208835	-0.103113	0.301756	-0.178637	-0.113313	0.018361	0.298925	0.013132	0.232776	0.053634	0.281923	0.62738	-0.152431	0.182383	0.222601
652	0.2043225	-0.105386	0.032116	0.177702	-0.69392	-0.182755	0.307222	0.193107	-0.056925	0.505958	0.100071	-0.036422	-0.053325	-0.224959	-0.488165	-0.798987	0.142909
653	0.2611785	-0.395508	0.366027	-0.049817	0.168881	-0.336381	0.037835	0.438596	-0.059765	0.328118	-1.020383	0.288255	-0.224571	0.486979	-0.096538	0.375452	0.297873
654	0.2998745	0.076873	0.310481	0.126523	0.519336	0.4172	0.251339	0.292912	0.349837	0.075926	-0.337598	-0.437595	-0.39118	-0.309692	-0.234105	-0.24347	-0.262421
655	-0.1031515	-0.510748	0.132333	-0.414828	0.004548	0.193771	0.145373	-0.42758	-0.162881	0.244939	-0.007464	0.327736	0.120622	0.308764	-0.215653	0.209192	0.637051
656	-0.038736	-0.321915	-0.583606	-0.471418	-0.44548	-0.231084	0.226099	-0.151609	-0.153031	0.133591	0.34036	0.082103	-0.097177	0.902042	-0.062666	-0.040549	-0.02649
657	-0.2434785	-0.280169	-0.221064	0.690243	-0.108201	0.658807	-0.599953	0.779767	-0.129487	0.555444	-0.520259	0.373072	-0.785732	-0.134756	-0.467904	-0.576714	-0.683364
658	-0.8502425	0.172871	-0.527703	0.136279	0.32255	0.122082	0.32566	-0.224088	0.067416	0.109273	0.336146	0.329454	0.229188	-0.248873	0.232179	-0.395566	0.228573
659	-1.741663	0.033633	0.290866	0.153504	0.155844	0.149867	-0.095094	0.193211	-0.032382	0.076247	0.0449	-0.004562	-0.064876	-0.089093	-0.100302	0.205464	-0.095932
660	-0.5370005	-0.135203	-0.317636	0.002431	0.300612	0.234233	0.406874	0.679734	0.49153	0.636095	0.360859	0.143278	0.352469	0.467589	0.400104	0.208406	0.222451
661	-0.6849135	-0.097777	-0.000704	0.049368	0.261994	-0.167075	0.211585	0.218343	-0.126493	0.20481	0.529164	0.026502	-0.224269	0.228638	-0.10752	0.590829	0.291363
662	0.085268	0.134978	-0.226323	0.093416	-1.326144	-0.21508	0.016388	-0.122465	-0.06636	0.197142	0.105832	0.109074	0.121923	-0.001669	-0.093134	0.325863	-0.154952
663	-0.0894645	0.19524	0.151153	0.168382	0.034334	-0.237102	0.08855	0.524409	0.24874	0.112831	0.279036	0.094414	0.440529	-0.193977	-0.149343	-0.335542	-1.232232
664	0.092062	-0.277532	0.099686	-0.960488	-0.333957	-0.202753	0.141772	-0.161336	-0.043114	0.243346	0.079023	0.341248	-0.047686	0.212378	-0.183631	0.07718	0.409672
665	0.2623375	1.282497	0.785731	0.519898	0.274291	0.036112	-0.133466	-0.195555	-0.24293	-0.010698	-0.024917	-0.065837	-0.461728	-0.592499	-0.101266	0.026092	-0.076548
666	0.1691665	-0.369887	-0.027408	-0.287418	-0.13446	-0.394156	-0.722512	-0.441426	-0.107141	-0.089111	-0.040791	0.549557	-0.198519	1.003269	-0.122551	-0.334498	-0.000586
667	0.398614	0.248367	0.382667	0.746088	0.751149	0.707992	0.193125	0.530215	0.278225	0.322501	-0.281408	-0.134533	-0.075573	-0.173968	-0.089348	0.12095	-0.047765
668	-0.1547805	-0.1577	0.288468	-0.070644	-0.02646	-0.287836	0.511424	-0.046032	-0.499899	-0.011665	0.558618	0.20957	0.454017	0.181412	0.322867	-0.487012	0.42251
669	0.2723665	0.265483	0.3436	0.021383	-0.294162	-0.021762	-0.100258	-0.291388	-0.283432	-0.084362	0.437168	-0.764249	0.267871	-0.129031	0.099654	0.128118	0.278639
670	0.5016685	0.637306	0.660518	0.860986	1.000202	0.525054	0.597999	0.712349	0.458524	0.57483	0.609008	0.108846	0.344506	-0.086101	0.042459	-0.151387	-0.04529
671	0.329226	0.08251	0.450142	-0.069439	0.142952	-0.027006	0.27261	0.168839	-0.000703	-0.040441	-0.005765	0.233712	0.267484	-1.860096	0.109735	-0.001454	0.11095
672	-0.2505055	0.217833	-1.053926	0.408232	-0.055491	0.202059	0.188377	-0.025626	-0.184025	0.148365	0.306727	0.023785	0.226792	0.352638	0.244944	-0.418017	0.142894
673	-0.013072	-0.451558	-0.475931	-0.267372	0.08394	-0.122515	0.630369	-0.188184	-0.310946	-0.082155	0.47923	-0.109923	-0.164373	0.249627	0.196121	0.016336	-0.361396
674	0.333973	0.061141	-1.10253	0.109357	-0.231939	0.257409	-0.281137	0.318149	0.53586	0.335611	-0.440189	0.020346	0.191984	0.310923	-0.213999	0.261761	0.033047
675	0.263236	0.140168	0.393441	0.672579	-0.079315	-0.033209	-0.297068	0.664637	-0.327808	0.259491	-0.04248	-0.243204	-0.101994	0.338009	-0.210859	-0.001439	-0.210321
676	0.264138	0.441517	-0.305033	-0.773919	-0.079991	0.645573	0.207012	-0.264888	0.208542	0.240304	-0.040994	0.1633	-0.263866	0.056406	0.02712	0.148424	0.454885
677	-0.1281535	-0.181821	-0.155035	-0.098755	-0.022901	0.037213	-0.280495	-0.084357	-0.074901	0.001203	0.312059	0.255869	0.351769	0.717824	0.638106	0.774407	0.54485
678	-0.1229995	-0.125055	-0.567651	-0.053036	-0.515555	-0.013497	-0.026731	-0.135126	-0.023987	0.160322	0.597033	0.554237	-0.261369	-0.101147	-9.30E-05	0.208934	0.039517
679	-0.288498	-0.04976	-1.239688	0.085417	0.127378	0.204188	0.152966	0.43492	0.372359	0.243244	0.325817	0.273862	0.416919	0.098499	0.294977	0.24157	0.125827
680	-0.283654	-0.15916	-0.902909	0.19227	0.317522	-0.000855	-0.122734	0.42172	0.447517	0.10597	0.067288	0.265994	0.112524	-0.037104	0.036057	0.131376	-0.101337
681	-0.2642865	-0.259857	-1.01491	-0.704039	0.203896	-0.089203	0.25092	0.112052	0.510597	-0.072145	-0.011119	-0.182196	-0.261352	0.06168	0.103274	-0.012628	0.101652
682	0.2962735	0.171732	0.2724	0.080528	0.03508	-0.093847	-0.904944	-0.3647	-0.439591	-0.429348	-0.464107	-0.259743	-0.477997	-0.187216	-0.556861	-0.37356	-0.366522
683	0.021863	2.674107	3.04617	2.892797	1.516513	0.713479	0.232403	-0.099396	-0.115796	-0.159582	0.825767	0.943065	1.171934	0.48127	0.192653	1.447176	0.350184
684	-0.561881	-0.039205	-1.001133	-1.22501	0.072326	-0.107177	0.022061	0.13146	0.855747	-0.138538	0.031901	-0.171138	-0.021595	0.337086	-0.182074	0.575898	0.062929
685	0.0653205	-0.327414	0.26195	-0.436016	0.054185	0.109485	0.300353	0.200326	0.710368	-0.017071	-0.955105	0.105182	-0.003841	0.194621	-0.002287	0.367061	0.447172
686	-0.190476	0.175591	-0.212856	0.227433	-0.557226	0.569659	0.391592	0.036497	-0.447703	0.26677	-0.827501	0.146257	0.038347	-0.412719	0.293849	0.302471	-0.282205
687	0.258876	0.154259	0.775456	0.041873	-0.173221	-0.323318	-0.395293	-0.653597	-0.338896	-0.564226	0.067772	0.175254	0.150565	0.106759	0.276828	0.082458	0.06746
688	-0.0618595	0.264082	-1.369146	0.071109	0.054946	0.15276	0.116368	0.249215	-0.236753	-0.041002	0.117009	0.170764	0.268921	0.219473	0.099799	0.010227	-0.126398
689	-0.0963425	-0.516153	0.308912	-0.955169	0.145947	-0.199017	-0.123962	-0.63344	0.243601	0.382139	0.085698	-0.33207	-0.050651	0.317246	0.225929	-0.326021	-0.020951
690	0.101002	0.316692	0.15404	0.136735	0.208487	0.188185	0.585361	0.409884	0.164838	0.007425	-0.627544	0.088341	0.037806	0.047223	-0.572044	-0.110681	0.165596
691	-0.017555	-0.181669	0.202918	-0.452789	0.311968	0.062811	0.620899	0.416533	-0.283379	0.439249	1.233721	0.148437	-0.387237	-0.037715	-0.262827	0.595062	0.001211
692	0.029547	-0.401752	0.076489	0.092274	0.482954	-0.192611	0.123035	-0.429168	0.040103	-0.38463	-0.0465	-1.086272	-0.023094	-0.189664	-0.091744	-0.429595	0.320323
693	-0.653806	-0.893423	0.1744	-0.681498	0.291605	0.075325	-0.18738	0.231149	-0.063356	0.130334	-0.126459	0.170838	0.129251	0.166046	0.342173	0.552831	0.169262
694	-0.387897	0.115219	-2.349368	0.238446	0.09503	0.326283	0.150126	0.367692	0.144052	0.194696	0.074867	0.332781	0.346199	0.00982	0.231104	0.091731	-0.01917
695	-0.480463	-0.357635	-0.250191	0.088782	0.187658	0.453565	0.298488	0.566752	0.551609	0.768691	0.333662	0.295699	0.441471	0.694833	0.360376	0.367537	0.211266
696	-0.051261	-0.363255	-3.077955	0.184069	-0.075803	0.006049	0.073387	0.327083	0.059487	-0.21494	0.024702	0.954034	0.024335	0.206854	0.194454	0.378619	-0.084808
697	-0.088931	-0.515683	-0.69103	-0.245819	-0.243533	0.046358	0.071711	0.087432	0.33588	0.038846	-0.085957	-0.271557	0.324719	-0.018741	0.113714	0.583219	0.246468
698	0.24707	-0.23908	0.45216	-0.012181	0.079325	-0.158263	-0.327102	0.224656	0.554081	-0.561842	-0.58828	0.228546	0.001736	0.151834	-0.912767	0.032329	0.055496
699	-0.4821905	-0.144896	-0.39331	0.319811	0.412811	-0.201678	0.128459	0.695325	0.403477	-0.469661	0.011583	0.206284	-0.024585	-0.102789	0.251508	-0.063956	-0.586604
700	-0.141994	0.500084	-0.617539	0.038244	0.033828	-0.39228	-0.17493	-0.252108	0.361625	0.464864	-0.362779	-0.03356	-0.338411	0.082185	0.059658	0.547125	-0.020215
701	-0.474366	0.090393	-0.716319	-0.03237	-0.042089	0.277632	0.159599	-0.098544	0.300283	-0.023744	-0.063462	0.411179	0.354319	0.328182	0.021898	-0.280758	0.258802
702	-0.650742	-0.050184	-0.607869	-0.187067	0.030487	0.28706	0.522902	-0.090013	0.28107	0.664938	-0.147555	-0.058016	0.017855	0.339445	0.081105	0.246389	0.005645
703	-0.470286	0.2518	-0.786366	0.238372	-0.247281	-0.152758	0.115415	-0.083415	-0.103848	-0.188373	-0.490458	-0.066227	0.055598	0.405169	0.123258	0.226569	0.232502
704	-0.0917	-0.033231	0.017267	-0.586717	0.344966	0.864815	0.41304	0.836764	-0.034814	0.248603	0.232034	-0.210006	0.170236	-0.422212	-0.087031	0.011657	0.139047
705	0.6146685	0.353638	-0.591119	-0.016458	0.449843	0.268951	0.451782	-0.488453	-0.606855	0.591841	1.353444	-0.956361	-0.01315	-0.289841	0.005803	0.078847	0.020821
706	-0.2575935	-0.242168	-0.721367	0.005736	0.294728	-0.477874	-0.155496	-0.085333	0.373928	-0.009266	-0.432453	0.484184	-0.05203	0.604864	-0.032792	0.512254	0.227875
707	0.015499	-0.098846	-0.061696	-0.178481	0.029863	-0.01061	-0.287705	0.211473	0.092434	0.154319	0.031228	-2.300363	0.180463	0.047695	0.011114	-0.267723	0.009252
708	0.0368055	-0.066509	0.56273	0.038746	-0.240817	0.32327	0.154545	0.347405	-0.277976	-0.257568	-0.572383	0.485918	0.333028	0.0037	0.209167	-0.146468	-0.025667
709	-0.3030255	-0.420861	-0.611337	-0.346929	-0.168196	-0.302041	-0.099101	0.240381	0.399648	0.416646	0.152931	0.386082	0.137614	-0.018852	0.316136	-0.100428	-0.054518
710	0.041284	0.007388	-0.304107	0.091264	0.204555	0.012505	-0.101588	0.197331	0.054091	-0.047379	0.155293	-0.010921	0.104155	-1.608885	0.017682	-0.002733	-0.05836
711	-0.507361	-0.311941	-1.981284	-0.570553	0.027388	-0.027954	0.274591	-0.707654	0.900702	0.580465	-0.094368	0.536109	0.631277	0.525142	0.066156	0.380693	0.484669
712	-0.2809	-0.059776	-0.532335	0.38579	0.045207	0.164836	0.277699	0.703447	-0.052008	0.038101	-0.2605	0.345861	0.320103	0.418903	0.120328	-0.152079	0.058175
713	0.095842	0.595442	-0.689689	1.098535	1.901396	0.670577	0.820504	0.391542	0.499436	0.140594	-0.001567	0.059509	-0.142528	-0.290455	-0.00646	-0.103557	-0.092422
714	-0.2761495	0.242757	0.803284	1.436098	0.906761	0.908908	1.724635	1.132516	0.605388	0.679086	0.955822	0.914515	0.832703	1.421327	-0.059664	0.789904	0.173526
715	-0.449275	-0.059104	0.192558	0.049063	0.234289	0.043522	-0.141682	-0.340154	-0.403918	-0.271004	-0.112003	-0.682193	0.001262	-0.231137	-0.590567	0.362347	0.203136
716	-1.006748	0.08008	-0.45937	-0.104595	-0.02207	0.333554	0.081304	-0.116564	0.089069	-0.163388	0.013064	0.245315	0.416185	0.099439	0.042423	-0.079909	0.193549
717	0.1331755	0.090945	-0.643414	0.218799	0.032527	0.29726	0.166155	0.395692	0.178022	0.081048	-0.501955	0.014117	0.384578	0.768669	0.106733	0.030931	0.236274
718	-0.011665	-0.260114	-0.884524	0.224288	0.187232	0.013125	0.411717	0.395862	0.122205	0.172268	-0.074704	0.334565	0.261417	0.139765	-0.180978	-0.295169	0.023187
719	0.160466	-0.071132	0.082117	0.158349	0.220597	0.600543	0.404339	0.130088	-0.021704	0.301121	0.958266	-0.050964	-0.145693	-0.210811	-0.102695	-0.064514	-0.239143
720	0.099848	0.159992	0.514273	-0.138763	0.299259	0.218464	-0.113784	0.003249	0.00901	-0.294677	0.238744	-1.283644	0.05929	-1.047605	-0.181745	-0.550053	-0.247378
721	-0.111975	-0.267829	-1.270795	-0.481305	0.037919	-0.107172	0.218482	0.720698	0.349732	-0.673542	0.743639	-0.249959	0.244752	0.03652	0.092468	0.089819	0.217435
722	0.5357465	0.758841	0.776969	0.108043	-0.499396	-0.174167	-0.230229	0.049187	-0.083809	0.130338	-0.24101	-0.194597	-0.01697	-0.220455	-0.051629	-0.095834	-0.122638
723	0.1740465	0.409533	0.402065	0.60644	0.11876	-0.322008	-0.12541	-0.106204	-0.43501	-0.494141	-0.515607	-0.158777	-0.30595	-0.519496	0.025029	-0.011504	-0.101074
724	0.5298665	0.123021	-0.204895	-0.176078	-0.248201	-0.084932	-0.203896	-0.131205	-0.274383	0.057773	-0.67392	-0.859658	-0.030356	-0.403696	-0.036404	0.22174	0.088377
725	0.0150615	-0.185672	-0.185873	-0.303206	0.277929	0.095477	0.620147	-0.020713	-0.198019	0.167307	0.506611	-0.868538	-0.114708	-0.128455	0.191111	0.063344	0.053565
726	0.364803	0.46679	0.77921	0.451513	0.475623	0.063481	-0.095731	-0.103751	-0.175274	0.094011	0.221132	-0.059751	-0.320719	-0.415115	-0.561781	-0.154853	-0.241916
727	-0.098448	0.025608	-0.54405	-1.063319	-0.083279	0.14608	0.177486	0.078376	0.069372	-0.097744	-0.165391	0.216799	-0.354133	0.300984	0.292253	0.462261	0.482573
728	-0.9357745	0.565998	-0.163404	0.344123	-0.198436	0.386007	0.556505	0.499122	-0.057234	-0.279021	0.033982	0.238146	0.537528	0.188885	-0.194503	0.001876	0.145151
729	-0.1775535	-0.560873	-0.324718	-0.40436	-0.356421	-0.373959	0.474774	-0.361733	-0.183849	0.021347	0.272581	0.730713	0.050232	0.641875	-0.110722	-0.007528	-0.04734
730	0.033608	0.252213	-0.18036	0.145634	-0.122551	0.208153	0.262187	-0.636377	-0.583763	-0.025953	0.025107	-0.48325	-0.823702	-0.314308	-0.033868	0.075688	0.041737
